Restoran_Adi,Restoran_Link,new_Yorum
fam burger & more (merkez),https://tgoyemek.com/restoranlar/219752,burger çok iyiydi ekmeğe bayıldık patatesler biraz kuru geliştirmeye açık
fam burger & more (merkez),https://tgoyemek.com/restoranlar/219752,"famburger çok lezzetliydi. servis kalitesi de iyiydi, burgerlerimiz sıcacık teslim edildi. teşekkürler."
fam burger & more (merkez),https://tgoyemek.com/restoranlar/219752,yemek baya lezzetli ve porsiyon büyüktü. sıcak geldi. soslar da aşırı iyiydi. hayırlı işler
fam burger & more (merkez),https://tgoyemek.com/restoranlar/219752,gece 2 de sipariş verdik sıcak ve çok lezzetli teşekkür ederiz
fam burger & more (merkez),https://tgoyemek.com/restoranlar/219752,yanında ikram sosda yolluyorlar hamburgerleri gerçekten çok sıcak ve dolu dolu geliyor
fam burger & more (merkez),https://tgoyemek.com/restoranlar/219752,hamburger gerçekten resimdeki gibi değil daha büyük geliyor ve doyurucu patateslerde yumuşak olursa bu iş tamamdır kolay gelsin
fam burger & more (merkez),https://tgoyemek.com/restoranlar/219752,hamburgerler harika patatesler geliştirmeli
fam burger & more (merkez),https://tgoyemek.com/restoranlar/219752,kesinlikle lezzetliydi bol baharatlı sevenler bayılacaktır sıcacıktı teşekkürler
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,harika hiç terettüt etmeden sipariş verebilirim çok lezzetli bol mazzeme yan ürünleri taze leziz
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,mükemmel lezzet teşekkürler ellerinize sağlık süpersiniz teşekkürler
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,ellerinize sağlık yalnız adana kebapta bariz acı biber salçası tadı vuruyor damağa naçizane önerim dengelenirse şahane olur. çok lezzetliydi
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,yeşillikleri bolca göndermişler :)
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,harika çok leziz
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,mükemmel lezzet teşekkürler ellerinize sağlık süpersiniz
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,malzeme kalitesi çok kötü etler küçücük ve az üzerlerindeki kaşarların hepsini yakmışsınız o kadar lezzetsizdi ki bitiremedik bile aç olmasak yemezdik
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,hızlı ve lezzetli teşekkür ederim
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,siparişi verdikten 5 dk sonra falan geldi herhalde. hız mükemmel ama adana da değişik ve ağır bir koku vardı 
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,"siparişim çok hızı teslim edildi, lezzetliydi, çıtır çıtırdı, lahmacunun boyutu ideal, bir tanesi ile bile doyulur."
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,hayatımda yediğim en kalın hamurlu ve kuru lahmacundu
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,her zaman hızlı ve lezzetli helal olsun
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,kanat neredeyse pişmemişti çok sınırdaydı arada bi söylediğim yerdi artık söylemem
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,porsiyon büyüktü ve çok lezzetliydi
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,her şey güzel temiz sıcak ve çabuk geldi emeğinize elinize sağlık teşekkürler
gaziantep musa i̇skender kebap (ayazağa),https://tgoyemek.com/restoranlar/148108,buz gibi geldi çok geç elime ulaştı
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,"hepsi dökülmüş olarak geldi ve ayranim gelmedi ıslak mendil, peçete yoktu. bı dilim ekmek geldi."
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,menu fiatlari cok uygun lezetli teslim suresi biraz uzun
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,yaklaşık 1 buçuk saatte geldi...siparis notuna basılmamış bile
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,ben hayatımda bukadar kalitesiz berbat pide yemedim utanmadan 1buçuk saatte geldi bide insanları böyle mağdur etmeyin heryere şikayet ettim sizi
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,"buz gibi gelen lahmacun, hiç bir lezzet alamadım."
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,sıcacık geldi tşk ederiz
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,"tadı kötü ama çok ucuz, yenir."
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,lezet olarak ıydı ama sovuk galdı
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,hayatımda daha iğrenç bir kuşbaşı yemedim. gerçekten ne etinden yapıldığı belli değil. siparişin geldiği karton kutu bin kat sağlıklıdır o pideden. yemeyin yedirmeyin.
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,çiğ gibiydi hiç sevmedim
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,lahmacun gayet iyiydi ama pide epey dağınık geldi. malzemeler hiç üstünde durmamış.
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,"75 dakika sonra teslim edildi. sistemden teslim edildi yapıldığı için de ayrıca sorun yaşadım. lezzetli değildi. ders alınması için yazıyorum, umarım bundan sonra düzelir"
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,i̇ki saat bekledim. teslim esildi yazılıp sipariş gelmedi.
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,üç tane lahmacunun yanına garnitür koymamak nedir ya. yanına birazcık domates yeşillik soğan falan koyulmaz mı lahmacunun. şiddetle tavsiye etmiyorum lezzeti de berbattı
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,"her yönüyle çok iyi, sadece bir tık tuzu azdı"
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,kötü bir lahmacundu. bol kıymalı da değildi
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,sipariş vereli tam 2 saat oldu. ürünümü getirmemelerine rağmen getirdik durukuna çektiler. ben yandım siz yanmayın sakın sipariş vermeyin
express lahmacun & pide & kebap (gayrettepe),https://tgoyemek.com/restoranlar/306618,teslim edilmeyen sipariş edildi olarak görünüyor.açlıktan ölsem de burdan bir dilim ekmek almam bu saatten sonra. almayın aldırmayın !
yusuf miran usta pizza (konaklar),https://tgoyemek.com/restoranlar/402420,siparişim teslim edilmedi paramda iade edilmedi
yusuf miran usta pizza (konaklar),https://tgoyemek.com/restoranlar/402420,1 saat gelmediği yetmiyormuş gibi bir de yanlış adres diyip dışarda beklenmesi nasıl bir saçmalık? ayrıca notta içeceği belirtmeme rağmen yanlış göndermişsiniz
yusuf miran usta pizza (konaklar),https://tgoyemek.com/restoranlar/402420,lahmacun ve sütlaç aşırı lezzetliydi.
yusuf miran usta pizza (konaklar),https://tgoyemek.com/restoranlar/402420,iç malzemesi bol doyurdu
yusuf miran usta pizza (konaklar),https://tgoyemek.com/restoranlar/402420,porsiyonlar gayet doyurucu
yusuf miran usta pizza (konaklar),https://tgoyemek.com/restoranlar/402420,favorimdir her gün yesem bıkmam
yusuf miran usta pizza (konaklar),https://tgoyemek.com/restoranlar/402420,bu civarda yediğim en iyisi
yusuf miran usta pizza (konaklar),https://tgoyemek.com/restoranlar/402420,fiyatı iyi tadı da yeterince güzel
yusuf miran usta pizza (konaklar),https://tgoyemek.com/restoranlar/402420,mis gibi çıtır lahmacun
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,ben çıtır mantinin lezzetine bayıldım çok güzel pişmişti ve lezzetliydi notlarıma da dikkat edilmişti teşekkür ediyorum ellerinize sağlık
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,hep sipariş verdiğim bir yer severek yiyorum ama bu siparişimde kolam gelmedi dikkat ederseniz sevinirim ellerinize sağlık
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,32 yaşındayım daha kötü bir şey yemedim. kesinlikle söylemeyin.
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,290 lira fiyat yazmıssınız 2 dilim peynir altında azıcık salataya
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,"et burgerin ekmeği bayattı yeşilliği kararmıştı ,tavuk burgerin rengi yeşildi ve yeşillikleri kararmıştı .. siz hiç yeşil tavuk burger gördünüzmü"
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,bu patsoyu çok sevdim çok farklı bi şekilde olmuş kendine has patso tarzı harikasınız
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,cola yollamamissiniz eksik urun
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,yorumlara aldanıp bi heves sipariş verdim ama bu hamburger filan diil midem fesat gecirdi
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,içeceğim gelmedi ama yinede 10 yıldız
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,bu sefer başarılı değildi. pakete kola koymamışsınız ve hamburgerin ekmeği bayattı.
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,vallahi çok güzeldi ilk defa da bu kadar hızlı yemek yedim 15 dakikada geldi
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,fiyat hem uygun hem lezzetli ve sıcacık geliyor
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,yanına baharat konulmamış onun dışında tadı iyiydi
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,gerçekten güzeldi hem gözümüzü hem midemizi doyurdu umarım ilerde bozulmazlar biz memnun kaldık
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,burgeri iyi doyurucu
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,o kadar kötü geldi ki! keşke fotoğraf ekleyebilsek… margaritada mısır ilk defa görüyorum. tavsiye etmiyorum.
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,çok ama çook iyiydi. teşekkürler
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,5 yıldız değil 10000 yıldız. uzun zamandır böyle doyurucu gerçek bir hamburger yememiştim. hem sıcak geldi hem özenli vallahi bravo
kebapçı etiler,https://tgoyemek.com/restoranlar/3649,çıtır mantı güzeldi
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,çok iyi gerçekten seviyorum burayı
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,i̇lk defa bu kadar kısa sürede sıcacık lahmacun ve pide siparişimiz geldi. çokta lezzetliydi artık favori yerimiz
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,etinde hafif bir koku vardı bilemedim
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,çok beklettiler. sipariş durumu için arıyorum açmıyorlar ilgisizler.
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,sipariş biraz gecikti ama lezzeti ve sıcaklığı iyiydi
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,sıcak ve tadı çok güzeldi sadece acı sevmediğim ve yiyemedigim için kıymalı pideler çok acıydı onun dışında 10 numaraydı
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,şahane bir lezzet. elinize sağlık
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,i̇stanbul’da yediğim en iyi pidelerdendi ve sıcacık geldi. nefisti. ek olarak kuryeye de teşekkür etmek istiyorum sitemizde bizim evimizi bulmakta zorlanabiliyor bazı kuryeler ama ışık hızıyla geldi
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,samsun da pide yiyormuşum gibi hissettim. gerçekten çok lezzetliydi. i̇ç harcı tam tadında ve hamuru ne çok kuru ne çok yumuşak olması gerektiği gibiydi. çocukken akrabalara gittiğimizde mutlaka taze taze yaptırılardı fırında. aynı o tat. lahmacun da içi gayet güzeldi standart. hassas bir mideye sahibim ve midemde yanma yada ekşime yaşamadım.
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,"lezzetli, bol malzemeli ve büyüktü. elinize sağlık"
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,bafra pideleri herzamanki gibi süprr lezzetliydi
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,eskisi kadar lezzetli değil kupkuru yağı donmuş birşekilde geliyor üzücü.
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,"bir samsun termeli olarak ailece afiyetle yedik.ozellikle sicak gelmesini not düşmüştuk ,firindan cikmis gibi geldi citir citirdi ic harcina bayildik.uzun zamandir istanbulda boyle bi lezzet bulamamistik,ilk siparisimizdi.cok begendik ellerinize saglik"
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,bir kere sorunsuz gelmedi siparis. ortada urun yok teslim edildi gozukuyor. ariyoruz siparisten birhaberler urun nerde belli degil. 3 kere siparis verdim hepsinde bir sorun.
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,porsiyon küçücük tadımlık biraz daha porsiyon büyütülürse iyi olur
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,fiş istemiştim gönderilmedi notlar dikkate alınmıyor
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,sıcak ve hızlı geldi. başarılı
bafra pide pizza (ayazağa),https://tgoyemek.com/restoranlar/223158,soguk ve normal lezzetonten farklı geldi et kokuyotdu
barley brasserie & lounge (huzur),https://tgoyemek.com/restoranlar/298379,güzel ve kaliteliydi tatlıları başarılı
barley brasserie & lounge (huzur),https://tgoyemek.com/restoranlar/298379,"çok lezzetli, bayıldım!!"
barley brasserie & lounge (huzur),https://tgoyemek.com/restoranlar/298379,öğlenleri müdavimi olduğumuz ve sevdiğimiz bir yer yemek çeki olması güzel olmuş
barley brasserie & lounge (huzur),https://tgoyemek.com/restoranlar/298379,ürünler harika tavsiye ederim
barley brasserie & lounge (huzur),https://tgoyemek.com/restoranlar/298379,pizzaları genelde orda yiyoruz ama pakette de sıcak geldi teşekkürler ustaya elinize sağlık
barley brasserie & lounge (huzur),https://tgoyemek.com/restoranlar/298379,gelen pizza üzülerek söylüyorum yanıktı yerken o yanıklığı hissediyorsun . karides lastik gibiydi ürün soğuktu mesafeden dolayı bişey demiyorum. bir daha yemem demiyorum ama dikkat edin yanıklık ve lastik gibi olması üzücü . verdiğim paraya çok çok daha güzel şeyler yerdim . dikkatli olmanızı tavsiye ediyorum.
barley brasserie & lounge (huzur),https://tgoyemek.com/restoranlar/298379,yağmurlu havada hızlı ve sıcak geldi.
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,buz gibi gelen pide tekrar isitacaksak pide yemenin anlami nerde!
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,sipariş teslim edilmedi
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,buz gibi geldi tadı bele yok
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,çok kötü geç geldi
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,arkadaşlar lahmacun fena değildi ama pide inanin çok kötüydü pide kesinlikle soylemeyin
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,1 acısız 1 acılı 1 kasarlı acılı söyledim 3 tane acısız geldi 3 acısız isteseydim 3 yazardı keske bi kontrol etseniz yemekleri paketlerken kasarlı birşey digerlerinden farklı durur herhalde
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,kuriye hızlıydı ama lezzet ürün kalitesi berbat.
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,pide geldiğinde resmen donmuştu ve ette tuhaf bi tat vardı çiğköftenin yanına lavaş ve nar ekşisi yazmışlar ama sadece marul geldi
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,her şey güzeldi fakat bence plastik tabakta değil karton kutuda yapın servisi elinize sağlık
nefis pide pizza lahmacun (mecidiyeköy),https://tgoyemek.com/restoranlar/337410,"siparişim 1,5 saatte bile gelmedi"
